#Position (bp)	insert size	chromosomes
1.256023441E9	284.79434180138566	0.0
1.256083134E9	288.4673826040555	664084.2824987323
1.256142809E9	289.2009973366578	0.0
1.2562024485E9	287.8419160848828	0.0
1.2562620295E9	274.66598420590816	664084.2824987323
1.25632157E9	290.33399541634833	0.0
1.2563810955E9	288.0781764186532	0.0
1.256440587E9	277.62634283045304	664084.2824987323
1.2565000105E9	277.8036536146711	0.0
1.256559358E9	284.82091584158417	0.0
1.2566186565E9	291.4761492297222	664084.2824987323
1.2566779215E9	279.82858118490697	0.0
1.256737139E9	287.06277624309394	0.0
1.2567962345E9	286.58708769107	664084.2824987323
1.256855215E9	285.43635120765606	0.0
1.256914145E9	286.0122784130151	0.0
1.256972983E9	289.99638286032274	664084.2824987323
1.257031653E9	241.31956423059464	0.0
1.257090174E9	278.89003944773174	0.0
1.257148601E9	285.1486290384175	664084.2824987323
1.2572069365E9	287.6599601593625	0.0
1.2572651285E9	256.38612099644126	0.0
1.2573232025E9	283.00089432106125	664084.2824987323
1.2573812295E9	209.43684820393975	0.0
1.257439136E9	295.80149679258733	0.0
1.2574969255E9	287.3587322993931	664084.2824987323
1.2575546835E9	287.04823941040723	0.0
1.257612305E9	291.38539114043357	0.0
1.257669784E9	290.17226559702027	664084.2824987323
1.257727196E9	268.8708283313325	0.0
1.257784542E9	284.68030915158965	0.0
1.2578418435E9	287.1215775098261	664084.2824987323
1.257899097E9	290.3867159971811	0.0
1.2579562805E9	290.12152867895145	0.0
1.258013384E9	286.8574735656635	664084.2824987323
1.2580704225E9	268.2926267281106	0.0
1.258127418E9	289.1857241857242	0.0
1.258184404E9	288.7970931889427	664084.2824987323
1.2582413235E9	285.3049394715914	0.0
1.2582981735E9	301.7446822350875	0.0
1.2583549705E9	270.4041384147767	664084.2824987323
1.2584116895E9	297.4152591729761	0.0
1.258468343E9	234.70557029177718	0.0
1.258524958E9	290.2063296341965	664084.2824987323
1.258581553E9	250.74965164886206	0.0
1.258638125E9	270.4055163355771	0.0
1.258694637E9	274.0059220266491	664084.2824987323
1.258751057E9	286.037333874404	0.0
1.2588073785E9	285.0249414730776	0.0
1.258863621E9	301.7280670681308	664084.2824987323
1.2589197765E9	289.4033595113438	0.0
1.2589758215E9	241.18170019467877	0.0
1.2590318095E9	299.6199113260782	664084.2824987323
1.2590877715E9	289.1382208055636	0.0
1.259143692E9	284.9739714525609	0.0
1.2591995435E9	285.76729850516256	664084.2824987323
1.259255345E9	292.50363882269596	0.0
1.259311004E9	299.7415657788539	0.0
1.2593665045E9	288.4791019486021	664084.2824987323
1.2594219715E9	232.18329938900203	0.0
1.2594774055E9	283.79190576864994	0.0
1.2595328125E9	290.1639515865227	664084.2824987323
1.259588206E9	285.79337173636566	0.0
1.25964358E9	290.3040786240786	0.0
1.259698924E9	289.59446496856566	664084.2824987323
1.2597542155E9	289.70059448747975	0.0
1.259809428E9	286.12746617812854	0.0
1.259864583E9	290.12526690391456	664084.2824987323
1.2599197075E9	286.0459095616155	0.0
1.259974807E9	299.16446955430007	0.0
1.2600300005E9	254.3390256152687	664084.2824987323
1.2600851215E9	287.3095785944382	0.0
1.2601400385E9	252.93458316713202	0.0
1.260194862E9	294.56116332420635	664084.2824987323
1.260249417E9	296.6685871299415	0.0
1.26030366E9	284.2735125605994	0.0
1.260357745E9	282.8403629642077	664084.2824987323
1.260411749E9	286.4626034373011	0.0
1.2604657255E9	290.6883608815427	0.0
1.260519697E9	298.14034689085815	664084.2824987323
1.2605736505E9	288.9755687784389	0.0
1.260627587E9	288.1322741982936	0.0
1.260679197E9	244.63685344827587	664084.2824987323
1.2607061585E9	203.21311475409837	0.0
1.2607354145E9	287.93592233009707	0.0
1.260789248E9	285.13732771548956	664084.2824987323
1.2608429465E9	279.7489478499543	0.0
1.2608965E9	284.4239923558026	0.0
1.2609499735E9	287.0072786825585	664084.2824987323
1.26100335E9	281.77338129496405	0.0
1.261056631E9	266.20013537906135	0.0
1.261109834E9	282.43626595030224	664084.2824987323
1.2611628405E9	287.37476220672164	0.0
1.261215697E9	286.927429899753	0.0
1.261268427E9	291.52417402171363	664084.2824987323
1.261321003E9	287.4195209312738	0.0
1.261373529E9	287.294608237618	0.0
1.261425949E9	287.9380141200855	664084.2824987323
1.2614781795E9	289.29055271312245	0.0
1.2615302915E9	288.17749215821283	0.0
1.261582384E9	287.914122992257	664084.2824987323
1.2616344685E9	288.7341565465864	0.0
1.2616865315E9	308.1588826391961	0.0
1.261738544E9	286.95323593664665	664084.2824987323
1.261790506E9	289.75453060589564	0.0
1.2618424345E9	285.8163704900377	0.0
1.261894338E9	289.7612720540187	664084.2824987323
1.2619461965E9	287.549726531979	0.0
1.2619979895E9	288.1290676416819	0.0
1.262049715E9	286.1792444324227	664084.2824987323
1.2621013735E9	246.55643340857787	0.0
1.2621529995E9	270.40125903474	0.0
1.2622046105E9	307.93415561532044	664084.2824987323
1.2622562045E9	290.1501284838901	0.0
1.262307624E9	244.54340425531916	0.0
1.26235883E9	289.5913377895797	664084.2824987323
1.262409982E9	289.4620298815044	0.0
1.262461107E9	279.6267252195734	0.0
1.2625121625E9	273.37250343442884	664084.2824987323
1.262563166E9	286.39330104923323	0.0
1.2626141245E9	286.7423740334778	0.0
1.262664995E9	300.1670058661559	664084.2824987323
1.2627158175E9	242.39175257731958	0.0
1.262766619E9	272.4693977078761	0.0
1.262817395E9	273.7834593152512	664084.2824987323
