#Position (bp)	insert size	chromosomes
1.2628681575E9	297.21300089047196	0.0
1.262918907E9	299.61311091600817	0.0
1.262969634E9	296.84876093294463	722372.1700253274
1.263020315E9	295.02268574908646	0.0
1.2630709075E9	300.7530120481928	0.0
1.2631214155E9	302.65822996982905	722372.1700253274
1.2631718965E9	293.50564240604615	0.0
1.263222356E9	280.3077239958805	0.0
1.263272772E9	297.0385266723116	722372.1700253274
1.263323157E9	281.2537495640042	0.0
1.2633735325E9	296.28243078530386	0.0
1.2634239035E9	295.8597086847005	722372.1700253274
1.2634742555E9	245.72673559822746	0.0
1.2635245425E9	296.4871484447756	0.0
1.2635747605E9	298.35225237636035	722372.1700253274
1.263624946E9	296.09965721929603	0.0
1.263675058E9	294.5211267605634	0.0
1.2637250835E9	279.1502922873845	722372.1700253274
1.2637750765E9	251.25	0.0
1.263825049E9	290.73416028213546	0.0
1.263874975E9	295.10728771424834	722372.1700253274
1.2639248345E9	235.27200604457877	0.0
1.2639746565E9	295.383202432227	0.0
1.264024465E9	294.1924842226047	722372.1700253274
1.26407421E9	295.9386776293251	0.0
1.2641238985E9	297.109311338567	0.0
1.264173541E9	300.8519176662224	722372.1700253274
1.2642231315E9	293.0075832918946	0.0
1.264272671E9	294.98564447159436	0.0
1.2643221625E9	295.36993888464474	722372.1700253274
1.2643716035E9	297.33466294375745	0.0
1.264420984E9	297.52794871794873	0.0
1.2644703395E9	321.4455246396245	722372.1700253274
1.2645196795E9	299.38469769930447	0.0
1.264568979E9	295.5459356166397	0.0
1.2646182215E9	299.91439416641697	722372.1700253274
1.2646674285E9	298.7315731573157	0.0
1.264716585E9	275.3623440673049	0.0
1.2647655985E9	242.2771308802981	722372.1700253274
1.264814499E9	296.69349315068496	0.0
1.2648633795E9	289.05822416302766	0.0
1.264912224E9	293.8412406786988	722372.1700253274
1.26496104E9	291.5299101412067	0.0
1.265009728E9	300.46753246753246	0.0
1.265058292E9	298.42295020239106	722372.1700253274
1.2651068485E9	257.9309654827414	0.0
1.2651553925E9	276.33866011063304	0.0
1.265203926E9	296.48478215551387	722372.1700253274
1.265252428E9	297.84668699750483	0.0
1.2653008955E9	252.3277037037037	0.0
1.265349335E9	297.91405743899804	722372.1700253274
1.2653976595E9	297.86958817317844	0.0
1.2654458645E9	293.25893635571055	0.0
1.2654940295E9	284.0305494505495	722372.1700253274
1.265542152E9	295.8883416990245	0.0
1.265590244E9	298.7516119988786	0.0
1.265638331E9	297.3084393379839	722372.1700253274
1.2656863775E9	297.18524508584227	0.0
1.2657343695E9	249.89408099688472	0.0
1.2657823195E9	283.28402120802576	722372.1700253274
1.2658302335E9	298.9344081272085	0.0
1.265878119E9	296.7944640753828	0.0
1.2659077065E9	296.94986605434366	722372.1700253274
1.2659316335E9	294.9899685581674	0.0
1.26597381E9	286.8358133243152	0.0
1.2660216085E9	297.0995872579109	722372.1700253274
1.2660693825E9	304.3769626769627	0.0
1.2661171135E9	296.4761331728841	0.0
1.2661648055E9	300.91514855116765	722372.1700253274
1.266212456E9	295.08768241404897	0.0
1.2662600675E9	311.3236921529175	0.0
1.266307624E9	297.0788198557123	722372.1700253274
1.2663551205E9	296.95342679127725	0.0
1.266402599E9	294.15389460424103	0.0
1.266450056E9	294.4372348962513	722372.1700253274
1.2664974935E9	350.7070136929027	0.0
1.2665449285E9	295.4318443472254	0.0
1.2665923325E9	298.0648734177215	722372.1700253274
1.2666396795E9	298.3462472084668	0.0
1.266686919E9	294.8937860146395	0.0
1.266734032E9	294.4993888775718	722372.1700253274
1.2667810985E9	296.05701592002964	0.0
1.2668281445E9	292.4870985915493	0.0
1.2668751695E9	296.9471965160588	722372.1700253274
1.2669221855E9	300.26698552857493	0.0
1.2669691705E9	300.3970521023766	0.0
1.267016129E9	285.140015015015	722372.1700253274
1.2670630835E9	294.10618590803836	0.0
1.267109904E9	296.20769424189086	0.0
1.267156569E9	296.03602891348544	722372.1700253274
1.2672031205E9	276.96220930232556	0.0
1.2672495095E9	259.7497348886532	0.0
1.267295804E9	295.20007266561703	722372.1700253274
1.267342056E9	294.3835331539026	0.0
1.267388289E9	299.5875917878016	0.0
1.267434519E9	296.62269094720295	722372.1700253274
1.267480695E9	297.35820725742235	0.0
1.267526797E9	285.0778116826504	0.0
1.2675728685E9	289.94495893762013	722372.1700253274
1.2676189295E9	324.30434782608694	0.0
1.267664987E9	292.6950198929894	0.0
1.2677110155E9	187.56179775280899	722372.1700253274
1.267756995E9	286.57383307305224	0.0
1.267802945E9	314.90552386252955	0.0
1.267848885E9	295.905332638527	722372.1700253274
1.267894787E9	294.12263655462186	0.0
1.267940649E9	296.36650135978243	0.0
1.2679864975E9	298.1743510267338	722372.1700253274
1.2680323315E9	220.35972461273667	0.0
1.2680781595E9	295.88994655978627	0.0
1.2681239815E9	295.46947243627744	722372.1700253274
1.268169798E9	283.1187145557656	0.0
1.268215563E9	282.60070984915706	0.0
1.2682612685E9	279.46638010439057	722372.1700253274
1.2683069355E9	284.1750556792873	0.0
1.2683525615E9	301.62064904475267	0.0
1.2683981495E9	252.5377777777778	722372.1700253274
1.2684437095E9	296.5229572944952	0.0
1.26848926E9	282.5882884919738	0.0
1.268534785E9	287.40129093198993	722372.1700253274
1.2685802905E9	298.8071996517037	0.0
1.2686257285E9	298.37827547592383	0.0
1.268671094E9	291.8683310533516	722372.1700253274
1.26871644E9	281.5331897395731	0.0
1.2687617485E9	296.8310249307479	0.0
1.268807027E9	300.7480886354801	722372.1700253274
1.268852293E9	296.12482832290556	0.0
1.268897549E9	304.16281979977754	0.0
1.268942799E9	218.81630170316302	722372.1700253274
1.2689880395E9	293.8833017077799	0.0
1.2690332685E9	298.35151721786565	0.0
1.269078458E9	294.71218255428784	722372.1700253274
1.2691236005E9	296.0121871953201	0.0
1.2691687065E9	289.3942307692308	0.0
1.2692137675E9	296.1643537414966	722372.1700253274
1.2692588065E9	260.9051246537396	0.0
1.269303842E9	292.34425590013655	0.0
1.269348853E9	299.1056058890147	722372.1700253274
1.269393832E9	296.39781746031747	0.0
1.269438757E9	296.9611111111111	0.0
1.269483628E9	292.4680454050692	722372.1700253274
1.269528486E9	293.73821113477334	0.0
1.269573311E9	320.8191077320327	0.0
1.269618067E9	293.7916162227603	722372.1700253274
1.2696627605E9	296.1158744168453	0.0
1.269707406E9	299.9233979536887	0.0
1.2697519945E9	300.0120414449734	722372.1700253274
1.2697965475E9	273.04358974358973	0.0
1.2698410945E9	288.7080394922426	0.0
1.269885618E9	297.4707020453289	722372.1700253274
1.2699301E9	298.7006980802792	0.0
1.269974552E9	297.0611278519156	0.0
1.2700189915E9	296.917695473251	722372.1700253274
1.270063414E9	297.34714203233256	0.0
1.270107823E9	304.6304093567251	0.0
1.2701522285E9	294.62058159939835	722372.1700253274
1.2701966225E9	294.32891940493704	0.0
1.270240996E9	292.1993883792049	0.0
1.2702853535E9	269.94807640570355	722372.1700253274
1.2703296825E9	295.14595660749507	0.0
1.2703739675E9	287.7868636777654	0.0
1.2704181905E9	306.24522392734104	722372.1700253274
1.270462361E9	294.4134288947567	0.0
1.2705065835E9	279.6655596147459	0.0
1.2705507605E9	299.80025791660694	722372.1700253274
1.2705948005E9	285.42485615650173	0.0
1.270638808E9	298.38926076833525	0.0
1.270682809E9	290.87893258426965	722372.1700253274
1.270726801E9	297.8815036774721	0.0
1.2707707745E9	284.6539880783423	0.0
1.2708147325E9	317.46221756696093	722372.1700253274
1.270858669E9	286.2254926415565	0.0
1.270902567E9	274.58649666763256	0.0
1.2709463945E9	285.1931942919868	722372.1700253274
1.2709901395E9	278.3971569480708	0.0
1.2710338515E9	296.7160773384428	0.0
1.271077553E9	293.8711872360394	722372.1700253274
1.27111114E9	292.262834417932	0.0
1.271132974E9	294.29774436090224	0.0
1.271164893E9	273.05009481668776	722372.1700253274
1.271208531E9	295.1286980027031	0.0
1.2712521375E9	295.0359645025689	0.0
1.271295723E9	291.6655473472129	722372.1700253274
1.2713393055E9	272.4981884057971	0.0
1.271382886E9	293.6073979124702	0.0
1.271426456E9	306.8157396556387	722372.1700253274
1.271470004E9	235.7597977243995	0.0
1.2715135285E9	291.9804716285925	0.0
1.2715570325E9	294.8322147651007	722372.1700253274
1.2716004895E9	285.52972522897585	0.0
1.2716438975E9	296.17355672919325	0.0
1.2716872885E9	301.33128951906497	722372.1700253274
1.2717306685E9	294.38374085033485	0.0
1.2717740325E9	295.95430987452266	0.0
1.2718173795E9	276.5705128205128	722372.1700253274
1.2718607115E9	328.0721871633061	0.0
1.2719040325E9	289.2247781794282	0.0
1.271947348E9	295.5084157556828	722372.1700253274
1.271990654E9	231.0846394984326	0.0
1.272033945E9	262.51657458563534	0.0
1.272077227E9	296.6496737357259	722372.1700253274
1.2721204955E9	306.14679048550016	0.0
1.272163743E9	227.43107221006565	0.0
1.272206968E9	286.7926170990771	722372.1700253274
1.2722501695E9	295.45375324873874	0.0
1.272293354E9	296.37683550569216	0.0
1.272336528E9	283.3034277198212	722372.1700253274
1.2723796555E9	284.12015086206895	0.0
1.272422734E9	310.96372093023257	0.0
1.272465795E9	296.0289422908262	722372.1700253274
1.2725087755E9	296.44140682724986	0.0
1.2725516725E9	278.4973706061445	0.0
1.2725945195E9	297.5362790010344	722372.1700253274
1.2726373295E9	300.91961369123703	0.0
1.272680089E9	278.4861140555438	0.0
1.2727227755E9	298.5016317016317	722372.1700253274
1.2727654245E9	295.348005720642	0.0
1.2728080595E9	294.40998875863175	0.0
1.2728506285E9	293.10633632975225	722372.1700253274
1.2728931225E9	301.3386827148111	0.0
1.272935605E9	294.4013581751698	0.0
1.272978073E9	296.3141744548287	722372.1700253274
1.2730205005E9	295.77004262228536	0.0
1.2730629005E9	294.9028896257698	0.0
1.2731052465E9	293.86740435108777	722372.1700253274
1.2731475375E9	298.3390795751885	0.0
1.2731897815E9	294.78727858293075	0.0
1.2732319705E9	294.2275658248254	722372.1700253274
1.273274145E9	288.78482479003765	0.0
1.273316311E9	293.329295987888	0.0
1.2733584525E9	283.8425730994152	722372.1700253274
1.273400542E9	300.17433155080215	0.0
1.2734425965E9	286.53884329070434	0.0
1.2734846175E9	286.946396965866	722372.1700253274
1.273526604E9	308.15277615429574	0.0
1.273568575E9	292.8441330998249	0.0
1.2736105185E9	293.2968094038623	722372.1700253274
1.273652404E9	304.19496449322145	0.0
1.2736942375E9	295.6635408852213	0.0
1.2737360535E9	294.03720545680034	722372.1700253274
1.273777857E9	296.2692238429678	0.0
1.2738196515E9	276.35456595264935	0.0
1.2738614335E9	284.2713414634146	722372.1700253274
1.2739031805E9	293.6756401838477	0.0
1.273944897E9	277.17014446227927	0.0
1.2739865815E9	291.45623297002726	722372.1700253274
1.274028234E9	297.92	0.0
1.274069865E9	293.82231742146064	0.0
1.2741114735E9	297.6639967961554	722372.1700253274
1.274153067E9	310.6026200873362	0.0
1.2741946505E9	296.06650396583285	0.0
1.274236126E9	294.6808176100629	722372.1700253274
1.2742774895E9	297.0795308777717	0.0
1.274318844E9	296.8521621009735	0.0
1.2743601945E9	293.6044588277598	722372.1700253274
1.2744015375E9	298.54935424354244	0.0
1.274442869E9	295.4915812591508	0.0
1.274484155E9	295.14538409703505	722372.1700253274
1.274525387E9	235.22862129144852	0.0
1.274566605E9	293.4984474885845	0.0
1.274607821E9	299.6895172807769	722372.1700253274
1.274649028E9	292.9828025477707	0.0
1.2746902155E9	295.81509643916917	0.0
1.2747313875E9	295.9093904448105	722372.1700253274
1.274772542E9	291.421875	0.0
1.2748136745E9	296.69683908045977	0.0
1.274854772E9	295.674338784575	722372.1700253274
1.274895795E9	294.097219361483	0.0
1.274936748E9	198.43617021276594	0.0
1.274977678E9	290.97888433659	722372.1700253274
1.2750186055E9	294.5098591549296	0.0
1.275059528E9	296.43545454545455	0.0
1.275100416E9	278.34336759667156	722372.1700253274
1.2751412575E9	294.5221287490856	0.0
1.275182079E9	297.37873996594504	0.0
1.2752228915E9	289.4776054183963	722372.1700253274
1.275263697E9	291.2623595505618	0.0
1.275304495E9	240.40152919369785	0.0
1.2753452875E9	291.77886388786425	722372.1700253274
1.275386079E9	228.24313725490197	0.0
1.2754268695E9	282.7408088235294	0.0
1.275467646E9	292.45781802120143	722372.1700253274
1.2755083695E9	259.09884874950376	0.0
1.275549047E9	294.0091592296853	0.0
1.2755897145E9	294.71912629515543	722372.1700253274
1.2756303625E9	293.04865235267243	0.0
1.2756709665E9	295.4907196969697	0.0
1.2757115395E9	290.345701540957	722372.1700253274
1.2757520975E9	291.9900839054157	0.0
1.275792619E9	293.8451225150254	0.0
1.2758331145E9	315.91159513132607	722372.1700253274
1.2758736E9	243.36917562724014	0.0
1.2759140735E9	290.8519024390244	0.0
1.275954532E9	295.60180435167166	722372.1700253274
1.2759949775E9	293.70179584120984	0.0
1.2760354195E9	248.98811787072242	0.0
1.2760758525E9	273.41026722925454	722372.1700253274
1.2761162745E9	297.96178770949723	0.0
1.27615669E9	290.94687946641255	0.0
1.2761970825E9	293.5063315063315	722372.1700253274
1.276237423E9	293.0507930513595	0.0
1.276277706E9	294.82346760070055	0.0
1.2763151175E9	296.66247906197657	722372.1700253274
1.27633524E9	288.1978947368421	0.0
1.276358202E9	335.48210489014883	0.0
1.276398437E9	292.91118478450534	722372.1700253274
1.2764386605E9	266.9303843364757	0.0
1.27647887E9	296.8742111905764	0.0
1.2765190495E9	297.4600209497207	722372.1700253274
1.276559198E9	293.49142185663925	0.0
1.276599314E9	292.7523640661939	0.0
1.2766394055E9	292.1866197183099	722372.1700253274
1.27667949E9	285.6641670044589	0.0
1.2767195645E9	297.5533616595851	0.0
1.276759614E9	295.56040589699404	722372.1700253274
1.276799638E9	293.5174664784756	0.0
1.27683964E9	295.27589563862927	0.0
1.276879611E9	298.6374836662311	722372.1700253274
1.2769195375E9	298.13768513439385	0.0
1.2769594305E9	295.4998501648187	0.0
1.2769993135E9	295.77672955974845	722372.1700253274
1.277039177E9	298.3548309757852	0.0
1.2770789895E9	294.81310418904405	0.0
1.277118762E9	292.10228198859005	722372.1700253274
1.277158517E9	291.9073205068043	0.0
1.277198245E9	283.00969666832424	0.0
1.277237949E9	296.8357830714648	722372.1700253274
1.277277629E9	312.66748007157963	0.0
1.277317258E9	297.67237354085603	0.0
1.2773568485E9	295.15551346801345	722372.1700253274
1.2773964335E9	294.5788876276958	0.0
1.277436015E9	290.5921087013326	0.0
1.277475571E9	302.50567465321564	722372.1700253274
1.2775150975E9	288.62144702842374	0.0
1.2775546095E9	294.4437902483901	0.0
1.277594089E9	296.99628942486083	722372.1700253274
1.277633545E9	293.61470251716247	0.0
1.2776729935E9	292.87628635346755	0.0
1.277712424E9	222.41290322580645	722372.1700253274
1.2777518415E9	295.0066774585188	0.0
1.2777912435E9	299.10202527790466	0.0
1.277830619E9	250.29310344827587	722372.1700253274
1.2778699735E9	288.372509150061	0.0
1.2779093165E9	234.33582089552237	0.0
1.2779486485E9	292.26132404181186	722372.1700253274
1.277987964E9	294.83971088435374	0.0
1.278027207E9	294.0395192974347	0.0
1.278066379E9	292.63811158798285	722372.1700253274
1.278105541E9	286.8035902851109	0.0
1.2781446975E9	291.70167525773195	0.0
1.2781838405E9	300.07301646166843	722372.1700253274
1.278222942E9	293.95039500275584	0.0
1.2782620125E9	296.7134997884046	0.0
1.278301073E9	262.4503631961259	722372.1700253274
1.2783401205E9	293.8247474747475	0.0
1.278379163E9	292.97978293253885	0.0
1.278418204E9	284.57804695304696	722372.1700253274
1.2784572435E9	295.64485344239944	0.0
1.278496273E9	293.6105532225671	0.0
1.278535291E9	284.0996648044693	722372.1700253274
1.278574302E9	293.72411533420706	0.0
1.2786132985E9	288.3929612194575	0.0
1.2786522785E9	298.56120242214536	722372.1700253274
1.2786912415E9	287.5243079000675	0.0
1.2787301775E9	265.6484625975218	0.0
1.2787690895E9	297.6749171270718	722372.1700253274
1.278807983E9	296.04384799362214	0.0
1.278846829E9	293.08554913294796	0.0
1.278885608E9	294.58770524629557	722372.1700253274
1.2789243555E9	291.91070023603464	0.0
1.278963095E9	293.88243375858684	0.0
1.2790018275E9	289.5600248807796	722372.1700253274
1.279040553E9	297.0318073175216	0.0
1.2790792445E9	283.7342007434944	0.0
1.2791179005E9	299.4397065566254	722372.1700253274
1.279156537E9	295.24159706661237	0.0
1.2791951475E9	294.26632428466615	0.0
1.279233742E9	273.37724830647045	722372.1700253274
1.279272329E9	296.79805866216503	0.0
1.2793109055E9	292.7573726541555	0.0
1.279349449E9	295.99637330754354	722372.1700253274
1.2793879595E9	290.1405328931856	0.0
1.279426463E9	291.8872454859777	0.0
1.2794649635E9	291.8226151156013	722372.1700253274
1.279503463E9	271.42312746386335	0.0
1.2795419595E9	296.9557938299473	0.0
1.279580442E9	228.18354430379748	722372.1700253274
1.279618909E9	292.94197421076035	0.0
1.279657369E9	298.0622914349277	0.0
1.279695818E9	233.92566191446028	722372.1700253274
1.2797342555E9	294.92902171375204	0.0
1.2797726785E9	275.7556962025316	0.0
1.279811076E9	294.97150939583753	722372.1700253274
1.2798494555E9	292.52965235173826	0.0
1.2798878115E9	276.74831892411146	0.0
1.279926144E9	295.67167755991284	722372.1700253274
1.2799644645E9	292.1422009187138	0.0
1.280002768E9	296.3267365153279	0.0
1.2800410595E9	300.0754057428215	722372.1700253274
1.280079342E9	295.3705357142857	0.0
1.2801176175E9	293.46529080675424	0.0
1.2801558805E9	294.98773343097764	722372.1700253274
1.2801941195E9	297.5370641052412	0.0
1.2802323235E9	302.9798303487276	0.0
1.2802705025E9	230.36680761099365	722372.1700253274
1.280308674E9	299.3433591423466	0.0
1.280346837E9	294.4312814556717	0.0
1.280384988E9	286.183574120603	722372.1700253274
1.280423126E9	292.577260587562	0.0
1.280461225E9	221.1098901098901	0.0
1.2804992805E9	296.2058560572195	722372.1700253274
1.2805373205E9	300.6230344241394	0.0
1.2805753465E9	294.31801104972374	0.0
1.280613364E9	292.73334885887283	722372.1700253274
1.2806513655E9	292.8632135306554	0.0
1.2806893335E9	293.23376623376623	0.0
1.2807272825E9	293.51634778396703	722372.1700253274
1.280765228E9	287.86485207100594	0.0
1.280803161E9	294.1708542713568	0.0
1.2808410835E9	280.15503615268204	722372.1700253274
1.280878998E9	292.0315815445349	0.0
1.280916898E9	284.4659685863874	0.0
1.280954786E9	295.79825865364194	722372.1700253274
1.280992662E9	293.2880085653105	0.0
1.281030529E9	282.0546105640107	0.0
1.2810683915E9	294.29150197628456	722372.1700253274
1.2811062475E9	297.7460744728578	0.0
1.281144094E9	292.40801289431266	0.0
1.2811819345E9	291.9721669980119	722372.1700253274
1.2812197645E9	292.6075179657269	0.0
1.2812575815E9	293.2095177932196	0.0
1.2812953885E9	295.18518518518516	722372.1700253274
1.281333187E9	293.53090262338816	0.0
1.281370976E9	263.3816120906801	0.0
1.281408756E9	291.04275037369206	722372.1700253274
1.2814465295E9	342.18752154429507	0.0
1.2814842915E9	296.88745727057585	0.0
1.2815220165E9	297.15873468224567	722372.1700253274
1.281541392E9	294.06626506024094	0.0
1.2815602125E9	292.624014245739	0.0
1.2815973195E9	297.2293389997723	722372.1700253274
1.28163494E9	294.3548642758074	0.0
1.2816725415E9	290.4221205490352	0.0
1.281710129E9	289.6436073886273	722372.1700253274
1.2817477055E9	289.814512756169	0.0
1.281785248E9	293.9621720561318	0.0
1.281822759E9	254.1867881548975	722372.1700253274
1.28186026E9	294.8451925529202	0.0
1.281897741E9	290.15466897947385	0.0
1.2819351985E9	356.35680391856727	722372.1700253274
1.28197264E9	295.61778066190783	0.0
1.282010071E9	229.60942408376962	0.0
1.282047498E9	282.7320400121249	722372.1700253274
1.282084921E9	295.67440081591025	0.0
1.282122338E9	292.71302622878557	0.0
1.2821597525E9	295.30143884892084	722372.1700253274
1.2821971605E9	291.65641496442504	0.0
1.2822345565E9	293.4121312837557	0.0
1.28227194E9	294.22744937615056	722372.1700253274
1.2823093085E9	319.09355452814793	0.0
1.282346665E9	240.07490974729242	0.0
1.2823840045E9	296.55765765765767	722372.1700253274
1.2824213275E9	293.03535846845085	0.0
1.2824586385E9	291.64042392127175	0.0
1.282495939E9	299.5241208295762	722372.1700253274
1.282533226E9	293.54608482871123	0.0
1.2825704925E9	290.6120517928287	0.0
1.282607746E9	295.37595907928386	722372.1700253274
1.2826449915E9	256.8805970149254	0.0
1.2826822105E9	296.1671671671672	0.0
1.2827193915E9	294.06707750651816	722372.1700253274
1.2827565465E9	289.1588628762542	0.0
1.282793682E9	292.1435250116877	0.0
1.282830798E9	283.2552211302211	722372.1700253274
1.2828679005E9	300.49916583249916	0.0
1.2829050005E9	288.31719349534075	0.0
1.282942091E9	292.88392857142856	722372.1700253274
1.282979172E9	285.7916155419223	0.0
1.2830162505E9	294.78880553952683	0.0
1.2830533185E9	312.6596418951038	722372.1700253274
1.2830903765E9	289.72207958921695	0.0
1.283127432E9	300.674731671821	0.0
1.2831644855E9	275.17411691153484	722372.1700253274
1.283201537E9	281.91046511627906	0.0
1.283238555E9	293.5332312404288	0.0
1.283275538E9	287.40061162079513	722372.1700253274
1.2833125135E9	294.7374897456932	0.0
1.2833494805E9	264.9654882154882	0.0
1.283386444E9	294.7335164835165	722372.1700253274
1.283423401E9	298.02642595499736	0.0
1.283460325E9	298.0879235086261	0.0
1.2834972065E9	285.48315387287255	722372.1700253274
1.2835340615E9	214.44805194805195	0.0
1.2835709055E9	299.3672153024911	0.0
1.2836077435E9	290.7257497973521	722372.1700253274
1.283644568E9	289.11365313653135	0.0
1.283681378E9	293.6326530612245	0.0
1.283718181E9	292.5647416413374	722372.1700253274
1.283754979E9	305.08358208955224	0.0
1.2837917685E9	296.0545414069457	0.0
1.2838285475E9	245.32215743440233	722372.1700253274
1.283865314E9	292.93971523780675	0.0
1.283902074E9	292.79784017278615	0.0
1.283938818E9	292.6718336483932	722372.1700253274
1.2839755445E9	292.9576394975168	0.0
1.284012249E9	285.7060066405071	0.0
1.2840489265E9	295.86202259279185	722372.1700253274
1.2840855885E9	325.9512825611454	0.0
1.2841222205E9	271.88045925258893	0.0
1.2841588275E9	292.53418198962754	722372.1700253274
1.2841954245E9	293.92196150804114	0.0
1.284232013E9	291.55694834666093	0.0
1.2842685965E9	292.22459524629693	722372.1700253274
1.284305176E9	284.5726643598616	0.0
1.284341753E9	291.34773591427586	0.0
1.2843783245E9	285.78499440089587	722372.1700253274
1.284414876E9	298.66444792482383	0.0
1.284451405E9	292.3565459610028	0.0
1.284487918E9	292.35588009223676	722372.1700253274
1.284524413E9	303.46910794862896	0.0
1.284560895E9	296.4926605504587	0.0
1.28459737E9	293.1499215070644	722372.1700253274
1.284633839E9	295.15379043940123	0.0
1.2846703025E9	292.1420820617158	0.0
1.2847067645E9	294.682412290759	722372.1700253274
1.2847432225E9	296.1965584100824	0.0
1.2847796725E9	291.1146757679181	0.0
1.2848161155E9	293.48639455782313	722372.1700253274
1.284852555E9	292.17755572636435	0.0
1.284888992E9	293.5894212523719	0.0
1.284925426E9	267.7025171624714	722372.1700253274
1.284961851E9	294.4576590139255	0.0
1.284998241E9	294.90056134723335	0.0
1.285034602E9	309.57142857142856	722372.1700253274
1.28507096E9	286.608755129959	0.0
1.285107316E9	294.70522388059703	0.0
1.2851436705E9	296.6904272801972	722372.1700253274
1.2851800095E9	290.6119208745445	0.0
1.285216318E9	285.80565583634177	0.0
1.28525261E9	307.1978925184405	722372.1700253274
1.285288892E9	303.7013473053892	0.0
1.285325164E9	285.267146692702	0.0
1.285361428E9	295.37610493299115	722372.1700253274
1.2853976835E9	293.18918918918916	0.0
1.2854339185E9	293.0197693574959	0.0
1.285470133E9	291.5924386381631	722372.1700253274
1.2855063445E9	292.4646988432389	0.0
1.2855425415E9	237.79780219780218	0.0
1.28557872E9	293.3686302010285	722372.1700253274
1.285614892E9	285.4998328318288	0.0
1.285651033E9	294.1810185185185	0.0
1.285687137E9	294.91868758915837	722372.1700253274
1.2857232275E9	294.1131121003642	0.0
1.285759294E9	298.83896307934015	0.0
1.2857953395E9	293.6403370194839	722372.1700253274
1.2858313805E9	296.7042755344418	0.0
1.285867419E9	293.83868731222555	0.0
1.2859034505E9	294.4459071325993	722372.1700253274
1.285939465E9	293.3651346332405	0.0
1.285975467E9	294.5794693776345	0.0
1.2860114615E9	294.1462045399073	722372.1700253274
1.2860474385E9	284.71344513092083	0.0
1.286083384E9	293.7296511627907	0.0
1.2861192965E9	295.99242185033154	722372.1700253274
1.2861551865E9	286.6351020408163	0.0
1.28619106E9	272.89084507042253	0.0
1.286226925E9	293.4671661524901	722372.1700253274
1.2862627875E9	289.4985519238726	0.0
1.286298646E9	295.8755096493612	0.0
1.2863344995E9	291.0463067540095	722372.1700253274
1.28637034E9	292.776878914405	0.0
1.286406168E9	243.401077752117	0.0
1.286441995E9	294.56777546777545	722372.1700253274
1.286477821E9	292.381274807378	0.0
1.286513645E9	290.46724797958314	0.0
1.2865494635E9	293.0665885111372	722372.1700253274
1.2865852285E9	294.3131396957123	0.0
1.2866209345E9	293.3400755723494	0.0
1.2866566295E9	293.62987941957897	722372.1700253274
1.2866923195E9	261.59614805898286	0.0
1.2867280015E9	288.7843601895735	0.0
1.2867486405E9	285.1864111498258	722372.1700253274
1.2867664645E9	289.9494532199271	0.0
1.286799305E9	293.08568329718	0.0
1.2868349265E9	296.2471716674865	722372.1700253274
1.286870531E9	243.3802856342761	0.0
1.2869061215E9	310.45989143546444	0.0
1.2869417025E9	294.7192292567833	722372.1700253274
1.2869772805E9	293.95793787748056	0.0
1.287012854E9	291.9564498346196	0.0
1.2870484205E9	294.0788629069234	722372.1700253274
1.287083982E9	308.26068544415995	0.0
1.2871195415E9	263.4707520891365	0.0
1.2871550975E9	290.00381194409147	722372.1700253274
1.287190645E9	290.64630577907826	0.0
1.2872261835E9	284.01876759461993	0.0
1.2872617145E9	278.74510542168673	722372.1700253274
1.287297232E9	297.4864246927694	0.0
1.2873327385E9	295.14679943101	0.0
1.287368241E9	250.6976241900648	722372.1700253274
1.2874037335E9	295.18228498074456	0.0
1.2874392085E9	259.53558357055715	0.0
1.287474673E9	283.2604661199827	722372.1700253274
1.2875101325E9	294.52125952667467	0.0
1.2875455855E9	297.3650123196058	0.0
1.2875810295E9	292.9732313575526	722372.1700253274
1.2876164605E9	284.9216338880484	0.0
1.287651884E9	295.26972010178116	0.0
1.2876872925E9	266.30877573131096	722372.1700253274
1.287722673E9	293.886058360352	0.0
1.287758033E9	296.54057591623035	0.0
1.287793385E9	293.29935424354244	722372.1700253274
1.287828732E9	295.68361846730727	0.0
1.287864069E9	293.06706195052135	0.0
1.2878994E9	278.43740515933234	722372.1700253274
1.2879347155E9	288.51187419768934	0.0
1.287970015E9	310.07781512605044	0.0
1.288005313E9	291.22175824175827	722372.1700253274
1.2880406095E9	292.908357771261	0.0
1.2880758935E9	294.2890144998771	0.0
1.28811116E9	291.3402527075812	722372.1700253274
1.288146419E9	294.98881848676854	0.0
1.2881816735E9	301.0831607839361	0.0
1.2882169215E9	295.24467518636845	722372.1700253274
1.2882521555E9	293.5611955681525	0.0
1.2882873775E9	291.82559598494356	0.0
1.288322587E9	292.517094017094	722372.1700253274
1.2883577825E9	297.5137440758294	0.0
1.288392971E9	293.58269941317104	0.0
1.288428142E9	292.4075175770687	722372.1700253274
1.2884632955E9	292.50454433800047	0.0
1.288498444E9	297.62502710908694	0.0
1.2885335845E9	295.0842065868263	722372.1700253274
1.2885687035E9	293.3067337122868	0.0
1.2886037925E9	283.7771739130435	0.0
1.288638859E9	298.8554090813978	722372.1700253274
1.288673912E9	295.4184568171855	0.0
1.2887089465E9	298.1170168067227	0.0
1.28874396E9	259.14369158878503	722372.1700253274
1.288778959E9	287.427402243104	0.0
1.2888139455E9	292.9208718313196	0.0
1.2888489245E9	291.6962729912875	722372.1700253274
