#Position (bp)	Coverage	Std
2.630807605E8	31.16312040264746	31.70986827441003
2.682902805E8	44.25708491377325	36.099959467959984
2.734998005E8	37.37110923847111	31.432845021437036
2.787093205E8	36.61152255870022	29.053275693352568
2.839188405E8	40.477230531795634	29.8679266593632
2.891283605E8	40.845068451603986	30.609704986093508
2.943378805E8	40.85960817887253	33.18313655755704
2.995474005E8	37.61528087040649	30.57725136931427
3.047569205E8	40.26086779588139	27.793107474433807
3.099664405E8	44.08360117630799	27.85548001484805
3.151759605E8	42.88081262765092	30.426429135084422
3.203854805E8	40.550116133540136	30.227592489344886
3.255950005E8	36.92880956402893	39.3129195129901
3.308045205E8	36.88417397380181	28.252703189045306
3.360140405E8	38.658984512968566	29.215470844383795
3.412235605E8	36.04915961547321	27.59682100657176
3.464330805E8	35.638673236689755	29.21664756951237
3.516426005E8	45.02737853007571	30.23680752912891
3.568521205E8	40.34909473425575	29.719761941733466
3.620616405E8	22.450038583209203	28.611763240776497
3.672711605E8	37.45715996867274	31.676982818730774
3.724806805E8	36.03358889110705	31.74921030024381
3.776902005E8	38.34375451097222	29.268105673331657
3.828997205E8	35.69779058339348	29.600989300115803
3.881092405E8	41.16419862098619	31.64429198204258
3.933187605E8	38.83560731123021	28.70938651823285
3.985282805E8	28.62234409312182	29.562404547056865
4.037378005E8	45.140026336399515	23.19632118588883
4.089473205E8	37.04717536356517	25.673885046143933
4.141568405E8	35.379156620955484	28.117167418792082
4.193663605E8	35.316076913036134	27.44893768927984
4.245758805E8	37.543168084583606	29.056366749979013
4.297854005E8	36.58593709209294	30.61793952752124
4.349949205E8	37.31631321119796	30.68944676670099
4.402044405E8	34.31180799766581	29.77918422379294
4.454139605E8	39.18144090050523	28.9465123895084
4.506234805E8	32.57421547474623	29.235378488744594
4.558330005E8	30.096103863695696	29.181174688016686
4.610425205E8	36.756385425144735	33.308445662360946
4.64330184E8	44.14303997563346	61.73888664847306
4.66934944E8	33.74670871628553	34.10348280145769
4.714615605E8	37.879247224312415	27.38939205048034
4.766710805E8	36.32740118091494	29.147009845642806
4.818806005E8	41.98660433206898	31.584420219962123
4.870901205E8	39.85240693960288	30.828916052769564
4.922996405E8	40.88427724627221	33.55275532377489
4.975091605E8	38.37020550837697	29.773059908643138
5.027186805E8	35.607346742118274	31.0942203412351
5.079282005E8	33.37448747677329	31.289708385751037
5.131377205E8	21.657235599441023	29.728715573039658
5.183472405E8	36.3681398670127	31.79718715855893
5.235567605E8	40.58397913819316	31.672768939510853
5.287662805E8	43.606172929559726	27.563438340463687
5.339758005E8	36.461200456088086	28.252106238888814
5.391853205E8	31.34683387337029	26.919236811404105
5.443948405E8	34.859594741933996	29.937727269944688
5.496043605E8	34.45470542391622	31.34886252001582
5.548138805E8	35.69075980128687	25.934956170052814
5.600234005E8	39.640300641901746	25.883718828742744
5.652329205E8	39.07960618252737	27.427805772186808
5.704424405E8	39.38703393018935	28.07525873619541
5.756519605E8	43.26069253981173	25.855952234180222
5.808614805E8	42.60162049478647	61.477284917871664
5.860710005E8	49.459047090710854	56.67959818709328
5.912805205E8	47.0239732259402	77.63781077816216
5.964900405E8	44.41455086073189	32.61637269558619
6.016995605E8	38.31153330825105	31.461001113384384
6.069090805E8	43.481028770404954	30.932372763203016
