#Position (bp)	mapping quality
1.2429778635E9	0.018548591284248465
1.2430734425E9	0.012614399095826066
1.2431687625E9	2.4619822655440857
1.243263771E9	3.3640259843360334
1.243358506E9	0.018841327073655722
1.2434521555E9	0.00665779850288379
1.2435446105E9	0.05128571519803814
1.243636722E9	0.01738750566308367
1.2437286695E9	0.058546362123733174
1.2438202425E9	0.003516992790937178
1.24391134E9	0.0034158252799912693
1.244002133E9	0.008017210424172477
1.244091285E9	6.4044783659498385
1.2441785805E9	0.6582581476707788
1.244265562E9	0.026439083503121453
1.2443525005E9	0.04643326312479588
1.2444394075E9	0.015170836967361505
1.244526171E9	0.38218132506780317
1.244612722E9	0.045878056988442585
1.2446990635E9	10.530712693265475
1.244784807E9	2.4108026133084204
1.2448699465E9	1.0508372060974023
1.2449549465E9	2.319791697037844
1.2450363635E9	3.0047732696897373
1.2450788635E9	0.0
1.245124483E9	0.024648541592432852
1.245208322E9	0.06622312626410455
1.245291749E9	5.637282328959454
1.2453749645E9	0.011893566955430377
1.24545813E9	0.0816819789232657
1.2455410435E9	0.005336428054586371
1.245623686E9	47.60356584003717
1.245706217E9	0.7180555414684613
1.2457883525E9	0.019565745076178552
1.2458700815E9	0.022565016314982624
1.2459515655E9	0.013071117338717884
1.2460326745E9	0.021568583191408863
1.2461133765E9	2.7467801133909107
1.246193759E9	0.02694442189974054
1.2462737955E9	1.0368247100937278
1.246353505E9	0.014888197472041918
1.2464330355E9	0.16677042984448343
1.2465124845E9	0.12167430889872649
1.246591786E9	0.01903823394123723
1.246670842E9	0.09917718768005337
1.2467497525E9	0.010867203418959434
1.2468284585E9	0.01250653400435866
1.246906944E9	4.2255867824179125
1.246985361E9	0.0077104935919292406
1.2470635605E9	0.4937379172856067
1.247141556E9	0.007969236711830785
1.247219478E9	0.04290253705842415
1.247297317E9	0.016108864870918966
1.2473749065E9	1.9729627911036787
1.247452015E9	2.4145438549270257
1.247528684E9	0.01388990830484722
1.2476050985E9	0.04474521050438432
1.247681442E9	0.01754847582826998
1.247757714E9	3.701310581200938E-4
1.247833923E9	0.023081910684705012
1.2479099405E9	0.02199954109514066
1.2479856185E9	3.671264779492376
1.248060965E9	0.043856841140185905
1.248136018E9	0.01533058347543898
1.248210766E9	0.02283941768773851
1.2482852525E9	0.21649916343128245
1.2483595655E9	0.0
1.2484338275E9	4.404510338742348
1.2485081415E9	4.586353003533946
1.2485823085E9	0.10298699328902448
1.248656221E9	9.083058977364574
1.248729996E9	0.02069257342948553
1.248803631E9	0.9762820656962209
1.24887699E9	0.03153543486525882
